amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,spender_committee_designation,spender_committee_org_type,spender_committee_type,sub_id,transaction_id,two_year_transaction_period,unused_recipient_committee_id
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,288.0,2026-02-19,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1968419,F3,202604179863155505,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155505,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060909,SB17.4787,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,762.58,2026-02-19,CANVASSING - LITERATURE DROP,EVENTS,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155504,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155504,FENTRESS,,PAIGE JORDAN,TX,78622,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060906,SB17.4864,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,393.12,2026-02-18,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,IND,INDIVIDUAL,PRIMARY,2026,1968419,F3,202604179863155499,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,TOD,BEARDSLEY,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155499,AUSTIN,,"BEARDSLEY, TOD",TX,78729,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060890,SB17.4791,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,26.93,2026-02-15,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155496,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155496,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060881,SB17.4867,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,198.78,2026-02-14,SHIPPING COSTS,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155505,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155505,AUSTIN,,POSTALANNEX,TX,78727,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060908,SB17.4781,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,1904.67,2026-02-13,INDEPENDENT EXPENDITURE - YARD SIGNS,MATERIALS,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155500,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155500,AUSTIN,,BUMPERACTIVE.COM,TX,78723,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060893,SB17.4583,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,386.02,2026-02-13,"SIGNS, ETC.",OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155499,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155499,MADISON,,BUDGET SIGNS AND SPECIALITIES,WI,53713,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060892,SB17.4854,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,212.08,2026-02-11,WEB VIDEO SERVICES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322623,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322623,SAN JOSE,,"ZOOM COMMUNICATIONS, INC.",CA,95113,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918586,SB17.4513,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,875.66,2026-02-11,MAILERS,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322621,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322621,AUSTIN,,PRINTMAIL PRO,TX,78754,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918579,SB17.4540,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,0.35,2026-02-11,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322618,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322618,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918570,SB17.4525,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,137.1,2026-02-08,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322617,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322617,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918569,SB17.4526,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,113.04,2026-02-03,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1946585,F3,202602149834322622,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322622,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918583,SB17.4562,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,113.04,2026-02-02,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1946585,F3,202602149834322622,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322622,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918582,SB17.4561,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,3345.28,2026-02-02,MAILERS,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322620,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322620,AUSTIN,,PRINTMAIL PRO,TX,78754,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918578,SB17.4535,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,2124.97,2026-02-02,SIGNAGE AND STICKERS,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322619,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322619,AUSTIN,,BUMPERACTIVE.COM,TX,78723,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918575,SB17.4536,2026,C00929711
A,ADD,,,,,,,,,,,,,,,,,,,C00929711,,,,,,,107.17,2026-02-02,IN-KIND - IT EQUIPMENT,OTHER,,,P2026,,IND,INDIVIDUAL,PRIMARY,2026,1946585,F3,202602149834322619,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,X,,,true,,,,TOD,BEARDSLEY,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322619,AUSTIN,,"BEARDSLEY, TOD",TX,78729,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918574,SB17.4566,2026,
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,1100.0,2026-02-01,VOTER ACTION NETWORK,OTHER,,,P2026,,PTY,POLITICAL PARTY COMMITTEE,PRIMARY,2026,1946585,F3,202602149834322623,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322623,AUSTIN,,TEXAS DEMOCRATIC PARTY,TX,78761,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918585,SB17.4544,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,1575.0,2026-02-01,VOTER OUTREACH,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322620,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322620,SOMERVILLE,,NGP VAN,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918576,SB17.4502,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,225.7,2026-02-01,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322617,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322617,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918568,SB17.4527,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,102.95,2026-01-31,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,IND,INDIVIDUAL,PRIMARY,2026,1946585,F3,202602149834322619,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,TOD,BEARDSLEY,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322619,AUSTIN,,"BEARDSLEY, TOD",TX,78729,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918573,SB17.4558,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,63.99,2026-01-25,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322617,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322617,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918567,SB17.4528,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,92.88,2026-01-23,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1946585,F3,202602149834322621,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322621,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918581,SB17.4556,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,92.88,2026-01-21,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1946585,F3,202602149834322621,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322621,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918580,SB17.4555,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,300.0,2026-01-18,WEBSITE SERVICES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322622,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322622,MIDDLETOWN,,RUN!,DE,19709,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918584,SB17.4514,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,42.18,2026-01-18,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322616,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322616,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918566,SB17.4529,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,238.32,2026-01-16,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,IND,INDIVIDUAL,PRIMARY,2026,1946585,F3,202602149834322618,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,TOD,BEARDSLEY,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322618,AUSTIN,,"BEARDSLEY, TOD",TX,78729,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918572,SB17.4554,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,821.62,2026-01-15,DOOR HANGERS,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322620,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322620,AUSTIN,,PRINTMAIL PRO,TX,78754,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918577,SB17.4510,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,238.32,2026-01-14,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,IND,INDIVIDUAL,PRIMARY,2026,1946585,F3,202602149834322618,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,TOD,BEARDSLEY,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322618,AUSTIN,,"BEARDSLEY, TOD",TX,78729,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918571,SB17.4553,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,151.71,2026-01-11,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322616,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322616,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918565,SB17.4530,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,3.5,2026-01-04,SERVICE FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1946585,F3,202602149834322616,17,Operating Expenditures,4021420261308639004,2026-03-13T02:51:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322616,SOMERVILLE,,ACTBLUE,MA,02144,,12P,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4031220261421918564,SB17.4531,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,60.76,2025-12-31,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243818,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243818,SOMERVILLE,,ACTBLUE,MA,02144,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182679,SB17.4376,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,292.26,2025-12-29,IT EQUIPMENT,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243820,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243820,WHITTIER,,NEWEGG,CA,90601,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182685,SB17.4291,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,2.63,2025-12-28,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243818,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243818,SOMERVILLE,,ACTBLUE,MA,02144,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182678,SB17.4375,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,001,Administrative/Salary/Overhead Expenses ,,C00929711,,,,,,,1100.0,2025-12-22,VAN,OTHER,,,P2026,,PTY,POLITICAL PARTY COMMITTEE,PRIMARY,2026,1936261,F3,202601279794243825,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243825,AUSTIN,,TEXAS DEMOCRATIC PARTY,TX,78761,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182699,SB17.4289,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,176.6,2025-12-21,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243818,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243818,SOMERVILLE,,ACTBLUE,MA,02144,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182677,SB17.4374,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,001,Administrative/Salary/Overhead Expenses ,,C00929711,,,,,,,300.0,2025-12-18,WEBSITE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243824,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243824,MIDDLETOWN,,RUN!,DE,19709,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182697,SB17.4287,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,50.0,2025-12-08,BANK FEES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243826,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243826,SAN FRANCISCO,,WELLS FARGO,CA,94104,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182701,SB17.4368,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,50.0,2025-12-08,IN-KIND - WELLS FARGO - BANKING FEES,OTHER,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1936261,F3,202601279794243824,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,X,,,true,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243824,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182696,SB17.4321,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,5.2,2025-12-08,IN-KIND - OFFICE SUPPLIES,ADMINISTRATIVE,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1936261,F3,202601279794243824,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,X,,,true,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243824,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182695,SB17.4315,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,5.2,2025-12-08,OFFICE SUPPLIES,ADMINISTRATIVE,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1936261,F3,202601279794243820,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243820,SAN ANTONIO,,H-E-B,TX,78204,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182684,SB17.4367,2026,C00929711
N,NO CHANGE,,,,,H6TX11112,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,77.95,2025-12-07,IN-KIND - EVANTO WORDPRESS TEMPLATE,OTHER,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1936261,F3,202601279794243823,17,Operating Expenditures,4012720261303685077,2026-01-30T02:36:01,X,,,true,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243823,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,YE,2025,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4012920261304182694,SB17.4343,2026,
