line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,32,C00929711,Paige Jordan,Fentress,TX,78622,,,CLAIRE REYNOLDS FOR CONGRESS,,Canvassing - literature drop,2026-02-19,762.58,,H,11,SB17.4864,202604149857233785,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,31,C00929711,Haywire,Austin,TX,78758,,,CLAIRE REYNOLDS FOR CONGRESS,,Food & beverage - volunteers,2026-03-08,241.80,,H,11,SB17.4821,202604149857233785,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,30,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-03-31,47.33,,H,11,SB17.4786,202604149857233784,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,29,C00929711,Fairfield Inn & Suites San Angelo,San Angelo,TX,76904,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses - hotel,2026-02-21,226.20,,H,11,SB17.4819,202604149857233784,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,28,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-03-16,12.60,,H,11,SB17.4825,202604149857233784,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,27,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-03-04,300.00,,H,11,SB17.4794,202604149857233783,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,26,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-03-03,400.00,,H,11,SB17.4795,202604149857233783,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,25,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-03-02,294.00,,H,11,SB17.4796,202604149857233783,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,24,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-02-27,97.00,,H,11,SB17.4797,202604149857233782,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,23,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-02-26,97.00,,H,11,SB17.4798,202604149857233782,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,22,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-02-24,97.00,,H,11,SB17.4799,202604149857233782,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,21,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-02-23,122.00,,H,11,SB17.4801,202604149857233781,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,20,C00929711,Facebook,Menlo Park,CA,94025,,,CLAIRE REYNOLDS FOR CONGRESS,,Web advertising,2026-02-23,97.00,,H,11,SB17.4800,202604149857233781,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,19,C00929711,Bumperactive.com,Austin,TX,78723,,,CLAIRE REYNOLDS FOR CONGRESS,,Independent expenditure - yard signs,2026-02-13,1904.67,,H,11,SB17.4583,202604149857233781,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,18,C00929711,Budget Signs and Specialities,Madison,WI,53713,,,CLAIRE REYNOLDS FOR CONGRESS,,"Signs, etc.",2026-02-13,386.02,,H,11,SB17.4854,202604149857233780,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,17,C00929711,Bonterra - EveryAction,Austin,TX,78759,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising,2026-03-17,559.65,,H,11,SB17.4851,202604149857233780,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,16,C00929711,Beardsley,Austin,TX,78729,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expense reimbursement - mileage,2026-02-18,393.12,,H,11,SB17.4791,202604149857233780,IND,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,166,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-06-12,188.63,,H,11,SB17.5975,202607169890852664,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,165,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-05-11,188.63,,H,11,SB17.5974,202607169890852664,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,164,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-04-11,188.63,,H,11,SB17.5971,202607169890852663,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,163,C00929711,Southwest Airlines Co.,Dallas,TX,75235,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-05-24,1160.20,,H,11,SB17.5998,202607169890852663,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,162,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Website services,2026-06-22,50.00,,H,11,SB17.5980,202607169890852663,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,161,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Website services,2026-05-19,50.00,,H,11,SB17.5979,202607169890852662,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,160,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-04-18,300.00,,H,11,SB17.5972,202607169890852662,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,159,C00929711,Reynolds,Austin,TX,78720,,,,,In-kind - Booth at Basin Pride,2026-05-06,515.00,,H,11,SB17.6052,202607169890852662,CAN,N,X,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,158,C00929711,Reynolds,Austin,TX,78720,,,,,In-kind - travel expenses,2026-05-03,482.40,,H,11,SB17.6054,202607169890852661,CAN,N,X,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,157,C00929711,PrintMail Pro,Austin,TX,78754,,,CLAIRE REYNOLDS FOR CONGRESS,,Printing services,2026-06-10,1069.52,,H,11,SB17.5996,202607169890852661,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,156,C00929711,"Phoneburner, Inc.",Laguna Beach,CA,92651,,,CLAIRE REYNOLDS FOR CONGRESS,,Phone services,2026-06-22,175.89,,H,11,SB17.6004,202607169890852661,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,155,C00929711,OpusClip,Palo Alto,CA,94301,,,CLAIRE REYNOLDS FOR CONGRESS,,Video editing services,2026-05-05,370.27,,H,11,SB17.6005,202607169890852660,ORG,N,,,,,2026-07-16 20:06:03
