committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243822,F3,4012720261303685077,17,SB17.4333,1936261,CAN,CANDIDATE,,,"REYNOLDS, CLAIRE ANNE",AUSTIN,TX,78720,,,,,IN-KIND - DOMAIN REGISTRATION,OTHER,X,,,2025-11-30 00:00:00,47.88,H,HOUSE,11,H6TX11112,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182690,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243822,Operating Expenditures,REYNOLDS,CLAIRE,ANNE,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243824,F3,4012720261303685077,17,SB17.4321,1936261,CAN,CANDIDATE,C00929711,,"REYNOLDS, CLAIRE ANNE",AUSTIN,TX,78720,CLAIRE REYNOLDS FOR CONGRESS,,,,IN-KIND - WELLS FARGO - BANKING FEES,OTHER,X,,,2025-12-08 00:00:00,50.00,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182696,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243824,Operating Expenditures,REYNOLDS,CLAIRE,ANNE,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243826,F3,4012720261303685077,17,SB17.4368,1936261,ORG,ORGANIZATION,C00929711,,WELLS FARGO,SAN FRANCISCO,CA,94104,CLAIRE REYNOLDS FOR CONGRESS,,,,BANK FEES,OTHER,X,,,2025-12-08 00:00:00,50.00,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182701,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243826,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155496,F3,4041720261435987030,17,SB17.4871,1968419,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2026-03-01 00:00:00,55.99,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060883,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155496,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243823,F3,4012720261303685077,17,SB17.4339,1936261,CAN,CANDIDATE,C00929711,,"REYNOLDS, CLAIRE ANNE",AUSTIN,TX,78720,CLAIRE REYNOLDS FOR CONGRESS,,,,IN-KIND - BUSINESS CARDS,OTHER,X,,,2025-12-06 00:00:00,59.74,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182693,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243823,Operating Expenditures,REYNOLDS,CLAIRE,ANNE,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243825,F3,4012720261303685077,17,SB17.4366,1936261,ORG,ORGANIZATION,C00929711,,VISTAPRINT,WALTHAM,MA,02451,CLAIRE REYNOLDS FOR CONGRESS,,,,BUSINESS CARDS,OTHER,X,,,2025-12-06 00:00:00,59.74,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182700,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243825,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243818,F3,4012720261303685077,17,SB17.4376,1936261,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2025-12-31 00:00:00,60.76,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182679,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243818,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,12P,202602149834322617,F3,4021420261308639004,17,SB17.4528,1946585,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEES,OTHER,,,,2026-01-25 00:00:00,63.99,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-13 02:51:40,4031220261421918567,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322617,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155498,F3,4041720261435987030,17,SB17.4875,1968419,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2026-03-22 00:00:00,70.12,H,HOUSE,11,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060887,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155498,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243821,F3,4012720261303685077,17,SB17.4364,1936261,ORG,ORGANIZATION,C00929711,,PROGRESS TEXAS,DALLAS,TX,75313,CLAIRE REYNOLDS FOR CONGRESS,,,,EVENT TICKET,OTHER,X,,,2025-11-30 00:00:00,77.88,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182687,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243821,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
