committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00906149,LAUREN4TEXAS,2026,Q1,202604069856985404,F3,4040620261435042022,17,SB17.17861,1958104,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-03-12 00:00:00,1.36,H,HOUSE,37,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-04-08 02:51:30,4040720261435268179,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604069856985404,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2025,Q3,202510099790720129,F3,4100920251292723013,17,SB17.7235,1918203,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2025-08-11 00:00:00,1.38,H,HOUSE,35,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-11-21 02:36:00,4112020251294216545,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510099790720129,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,Q1,202604069856985407,F3,4040620261435042022,17,SB17.17871,1958104,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-03-24 00:00:00,1.53,H,HOUSE,37,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-04-08 02:51:30,4040720261435268187,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604069856985407,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,Q2,202607069874767236,F3,4070620261523608009,17,SB17.19829,1988187,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-06-09 00:00:00,1.56,H,HOUSE,37,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-07-07 02:51:31,4070620261523627475,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202607069874767236,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,Q2,202607069874767238,F3,4070620261523608009,17,SB17.19839,1988187,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-06-23 00:00:00,1.63,H,HOUSE,37,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-07-07 02:51:31,4070620261523627482,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202607069874767238,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,Q1,202604069856985402,F3,4040620261435042022,17,SB17.17845,1958104,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-03-03 00:00:00,1.65,H,HOUSE,37,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-04-08 02:51:30,4040720261435268172,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604069856985402,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,Q1,202604069856985407,F3,4040620261435042022,17,SB17.17873,1958104,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-03-26 00:00:00,1.72,H,HOUSE,37,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-04-08 02:51:30,4040720261435268189,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604069856985407,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,12R,202605119866916038,F3,4051120261509901005,17,SB17.19179,1974019,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-04-09 00:00:00,1.77,H,HOUSE,37,,,,,,,,TX,TEXAS,R2026,RUNOFF,RUNOFF,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-12 02:51:36,4051120261510014687,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202605119866916038,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2026,Q2,202607069874767225,F3,4070620261523608009,17,SB17.19840,1988187,ORG,ORGANIZATION,C00906149,,ANEDOT,NEW ORLEANS,LA,70112,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2026-06-23 00:00:00,1.77,H,HOUSE,37,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-07-07 02:51:31,4070620261523627442,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202607069874767225,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
C00906149,LAUREN4TEXAS,2025,YE,202601279794208370,F3,4012720261303685019,17,SB17.13296,1935831,ORG,ORGANIZATION,C00906149,,WINRED,ARLINGTON,VA,22209,LAUREN4TEXAS,,,,FUNDRAISING FEE,OTHER,,,,2025-11-06 00:00:00,1.81,H,HOUSE,37,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182448,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794208370,Operating Expenditures,,,,,,,,003,Solicitation and Fundraising Expenses ,,,,,,,,,H,,P
